,DistCode,Distillery,Body,Sweetness,Smoky,Medicinal,Tobacco,Honey,Spicy,Winey,Nutty,Malty,Fruity,Floral,Postcode,Latitude,Longitude,%alc,category,review_point,price,description,name
884,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,93,100.0,"Amber chestnut color. Aromas of mature oak, leather, ripe fruit, and toffee, are very deep and well balanced. Its flavors are rich and enveloping, with notes of treacle, toffee, roasted nuts, and a long, spicy, woody finish that lingers. 
","The Glenlivet Archive, 21 year old, 43%"
885,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,93,350.0,"Finished in first-fill sherry casks for two years. My feeling on any whisky finished in a different cask is this: it should give as much to the flavor profile as it takes away. In this instance, I feel it has, and more. It’s not as nimble as younger versions, but the sherry, along with the extra aging, contributes a silky texture and a richer, fuller dimension to the whisky. I can still detect some of the peach, vanilla, tropical fruit, and honeyed malt I enjoy in younger expressions, but its key flavor components are toffee, honey-dipped citrus, red licorice, chocolate-covered almonds, and fig, along with dried spice (cinnamon, nutmeg, mint tea) that emerges on the palate and peaks on the finish. The flavors are seamless and elegantly balanced.
","The Glenlivet XXV, 25 year old, 43%"
886,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,46.0,Single Malt Scotch,92,110.0,"Whiskies distilled at Glenlivet might be easy to find throughout the world, but this is a good thing. Take this one from Duncan Taylor—it’s delicious! It’s elegantly complex, with a tropical accent (coconut, pineapple), strawberries with whipped cream, and caramel-dipped apple. The sweetness is never heavy or cloying, and it’s balanced by lovely dried spice throughout (vanilla, ginger, soft mint, nutmeg), and especially towards the finish. Nicely done! ","Duncan Taylor (distilled at Glenlivet), 1987 vintage, 22 year old, 46%"
887,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,55.0,Single Malt Scotch,92,375.0,"A special bottling to celebrate a major distillery expansion in 2010. So nice to see this whisky bottled at cask strength and not chill-filtered. Silky smooth, velvety texture. Creamy sweet foundation of vanilla fudge and caramel-coated almond. Plenty of fruit, too (golden raisin, honeyed peach, ripe nectarine, hint of banana bread). Richly textured, good weight (but not cloying), and the flavors combine seamlessly. A celebratory whisky indeed.","The Glenlivet Founder’s Reserve, 55.6%"
888,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,,Single Malt Scotch,92,2050.0,"A quintet of releases showing examples of The Glenlivet from five decades, issued to support The Glenlivet Generations 70 year old bottling. All are available individually or in a limited edition set (50 only) for £2,850; these bottlings are not currently available in the U.S.

First-fill sherry wood makes a return here and adds its own rich dried fruitiness — think sultana cake — to the exotic whisky rancio notes of cheese rind, sealing wax, and roasting pheasant. As it opens, there’s fig, some peat smoke, black cherry, and concentrated stone fruits. This exotic/savory/sweet interplay continues on the tongue where there’s a surprising hint of mint and some pear blossom. The finish is long, with apple skin, gingerbread, and walnut. A discreet nod to cognac. £1,250 ",Gordon & MacPhail Private Collection: The Glenlivet Decades 1954 50.6%
889,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,92,220.0,"This expression is reputed to contain some whisky up to 40 years old and was matured in a mix of bourbon and sherry casks. The nose offers overt sherry influences, with fruit malt loaf, maple syrup, honey, and old leather. Full and slightly oily on the rich palate, with toffee, raisins, Brazil nuts, and fresh cake mix. Dusty spices and oak in the relatively dry finish.","Glenlivet 21 year old Archive, 43%"
890,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,46.0,Single Malt Scotch,91,150.0,"Deep gold color. Incredibly complex, subtle aromas of vanilla, honey, marshmallow, tropical fruit (pineapple, peaches, coconut), floral notes and a hint of almonds. Medium-full in body, and firm. On the palate, the flavors are complex and exhibit the same notes as the aroma, starting out gently sweet, but gradually becoming fruity and eventually drying out on the finish. 
","Murray McDavid 'Mission' (distilled at Glenlivet) 1974, 46%"
891,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,48.0,Single Malt Scotch,91,85.0,"Richly textured with mouth-coating malt that is balanced by an array of lively fruit (fresh peach, nectarine, tangerine, pears in honey, and delicately caramelized pineapple). Creamy caramel, crème brûlée, anise, and subtle toasted marshmallow add complexity, as does its gently spicy, pleasingly dry finish. Two years older than the standard 16 year old Nadurra (which I like for its vibrancy and freshness). This new Triumph 1991 is richer and more textured, with more caramelized sugars, riper barley, and greater fruit impact. More mouth-coating too. (Exclusive to the U.S.)
","The Glenlivet Nadurra Triumph 1991, 48%"
892,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,91,1593.0,"A vatting of three first-fill American oak casks, for me this is the most lifted and effusive of the ongoing Cellar Collection range. The nose is full of aromas of anise, blackcurrant leaf, honeysuckle, jasmine, frangipani flowers, and a subtle almond sweetness. The palate continues in similar vein with more spice and just sufficient oak to add distinct structure and a coconut character. Sublime. It won’t, however, be released in the U.S. £1,000","The Glenlivet Cellar Collection 1980 (bottled 2011), 43.3%"
893,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,90,125.0,"A very clean whisky, with fragrant dried flowers, aromas of germinating barley, textured honey, vanilla waver, coconut cream and teasing fresh pineapple. Drying, delicately minty finish. For those who love the richly elegant, non-sherried style of older Glenlivet whiskies. 
","Mackillop's Choice (distilled at Glenlivet), 27 year old, 1977 vintage, 43%"
894,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,57.0,Single Malt Scotch,90,60.0,"Aged exclusively in first-fill bourbon casks and bottled unfiltered and at natural cask strength. This takes the usually subtle Glenlivet and makes it more vibrant, amplifying its flavors while accentuating the bourbon oak. Tight notes of honeyed malt, vanilla bean, toasted oak, bright fruit, and nuts, are peppered with more subtle floral and spice notes. Dry, spicy finish. A Glenlivet with pizzazz.","The Glenlivet Nàdurra, 16 year old, 57.2%"
895,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,90,36.0,"Antique amber color. This whisky maintains the elegance cherished by Glenlivet enthusiasts, but finishing the whisky in limousin oak produces a whisky of deeper wood notes, particularly wood spices (vanilla, sandalwood, perhaps even mint) and floral notes. It’s rich, complex, and dry-especially on the finish. 
","The Glenlivet French Oak, 12 year old, 40%"
896,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,90,155.0,"Younger bottlings of Glenlivet are often quite elegant and subtle. But such finesse isn’t always evident in older expressions, which often become dominated by sherry and oak. This one, at 35 years of age, demonstrates plenty of elegance and finesse. What impresses me most about this whisky is that you wouldn’t know it was 35 year old just by taste. It isn’t the least bit tired on the palate, and it is very clean, without the excessive woodiness often found in whiskies of this age. Plus, the balance of flavors is impeccable-vanilla, honeyed malt, peaches, pineapple, heather, and just a touch of oak. A very polished, refined whisky. 
","Duncan Taylor (distilled at Glenlivet) 1968 Vintage, 35 year old, 43.1% ABV"
897,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,45.0,Single Malt Scotch,90,21000.0,"You would expect any 70 year old whisky to be crepuscular, dense, and wooded. Not here. The nose is amazingly fresh — distillery character fully intact — with layers of rancio and heavy florals. In time, there’s candle wax, vanilla, milk chocolate, and a touch of leather, even the whiff of a soft mink stole. Concentrated and complex. The palate is like an ancient vin santo with oxidized nuttiness, quince and medlar, and subtle peat. Hugely expressive on the palate, with a sweet finish. Truly remarkable. ","Gordon & MacPhail Generations: The Glenlivet 70 year old, 45.9%"
898,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,90,1230.0,"A quintet of releases showing examples of The Glenlivet from five decades, issued to support The Glenlivet Generations 70 year old bottling. All are available individually or in a limited edition set (50 only) for £2,850; these bottlings are not currently available in the U.S.

A first-fill American oak hoggie was the receptacle for the representative from the 1960s. The cask has provided an extremely relaxed environment for maturation to take place, with a return of the pineapple (grilled on a barbecue this time), along with linden blossom, cream, green jasmine tea, and mint. The effect is like a grown up 1991. The maturity kicks in on the palate — thick and slow with some sandalwood alongside honeysuckle. Gentle and clean, and again not one to dilute. £750","Gordon & MacPhail Private Collection: The Glenlivet Decades 1963, 40.6%"
899,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,46.0,Single Malt Scotch,89,200.0,"Style: Speyside single malt scotch Color: Amber Aroma: Rich and rather full for Glenlivet, with nuts and fruit, drenched with layers of toffee and caramel. Palate: Rich and enveloping-almost chewy-with notes of toffee and caramel up front. Delicate fruit, nuts and spice emerge mid-palate, adding complexity, becoming dry with a long spicy finish 
","The Glenlivet Cellar Collection, 1983 Vintage, 46%"
900,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,53.0,Single Malt Scotch,89,165.0,"Very stylish. Quite refined too, with notes of vanilla, peaches and flowering currant. The whisky is very soft on the palate, delicate and almost bashful at times. Indeed, it may take a couple of dates with this whisky for it to fully to reveal itself. The whisky finishes toasty, with a pleasing cereal grain maltiness. Some whiskies are great after dinner; others make wonderful pre-dinner drams. This one is great anytime. 
","Scott's Selection (distilled at Glenlivet), 27 year old, 1977 Vintage, 53.1%"
901,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,89,130.0,"New packaging and new whisky too-sort of. According to Glenlivet’s whisky maker Jim Cryle, Archive is now being bottled in smaller batches, allowing them to be more selective in the casks used to improve its quality and flavor. I believe that it has worked. It tastes more refined. Along with Archive’s signature creamy toffee notes, I’m picking up beautiful floral, vanilla, and fruity notes (peaches, pineapple, coconut) on the nose and palate, with subtler nutty, anise threads throughout. An elegant expression of Glenlivet. 
","Glenlivet Archive, 21 year old, 43%"
902,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,52.0,Single Malt Scotch,89,700.0,"Lovely bouquet of dried citrus fruit, honeyed apricot and plum, complemented by exotic wood spice, malty vanilla, and a hint of mint and anise. Similar follow-through on the palate, with the sweeter notes up front, full fruit impact mid-palate, leading to a dry, peppery, exotic wood spice finish. The whisky evolves on the palate and is very impressive, with its only blemish being a bit too dry and oaky on the finish. 
","The Glenlivet Cellar Collection, 1972 vintage, 52.3%"
903,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,44.0,Single Malt Scotch,89,305.0,"This whisky fits the profile of other extra-matured Glenlivet whiskies I’ve tasted. Notes of coconut and other assorted tropical fruit, old rum, caramel custard, shortbread cookies, vanilla malt, and a hint of cotton candy. This is all balanced by polished oak. A soothing, rather sweet whisky (which is quite surprising for its age).","Duncan Taylor (distilled at Glenlivet), cask #2831, 39 year old, 44.7%"
904,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,53.0,Single Malt Scotch,88,160.0,"Very fragrant. Spicy too, with notes of honeyed vanilla, peaches in cream, butterscotch, cinnamon, licorice (red and black), light nuttiness, and toasted oak on the finish. Nice mouthfeel, well-balanced, and quite rich for such an elegant whisky. 
","Signatory (distilled at Glenlivet), 25 year old, 1980 vintage, cask #13735, 53.9%"
905,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,45.0,Single Malt Scotch,88,95.0,"Deep gold color. Exotic aroma of tropical fruit (coconut, pineapple), vanilla, and honey. Medium bodied and firm. On the palate: honey, vanilla, and tropical fruit up front, becoming dry, with subtly complex spice notes. Deep, dry, lingering finish. 
","Peerless (distilled at Glenlivet) 1968, 34 year old, 45.9%"
906,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,88,160.0,"Lively on the nose for its age (and on the palate too -- the tell-tale oak emerges only towards the end). Notes of creamy vanilla, barley sugar, coconut, pineapple, and general citrus notes throughout. Dried spices (especially cinnamon) kick in mid-palate and continue into a lengthy, dry, polished oak finish.","Lonach (distilled at Glenlivet), 34 year old, 1971 vintage, 40%"
907,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,88,180.0,"Once again Lorne Mackillop demonstrates his talent for selecting whiskies with beautiful balance. This time it’s with a well-aged Glenlivet. Sure, it shows many of the notes that I often find in Glenlivet (Speyside elegance, peachy vanilla, tropical fruit, floral and honeyed-malt notes), but I’m also picking up more subtle notes: dark chocolate, licorice root, dark fruit, perhaps even charcoal (especially on the finish), making the whisky a bit more complex and curiously attractive.","Mackillop’s Choice (distilled at Glenlivet), 1977 vintage, 30 year old, (Cask #19786), 43% "
908,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,88,100.0,"There’s no doubt that this is from Glenlivet; there’s still that pure combination of fruit and flowers, now given a little nudge toward a more concentrated expression: the flowers are dried and heathery, the fruits tinned pineapple, windfall apples. An added cedar/nutmeg note adds to the complexity. Liquorous and tongue-clinging with custard tart notes before the autumn fruits come through. A sense of the curtains being drawn and a settling in for the winter. Recommended.","Glenlivet 18 year old, 43%"
909,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,46.0,Single Malt Scotch,87,200.0,"Deep gold color. A very delightful aroma that defies its age, with notes of rich creamy vanilla, exotic tropical fruit, honey, and toasted oak. Rich, mouth coating texture and body. Its flavor starts out like its aroma-creamy vanilla, tropical fruit, honey-then turns dry and becomes very dry, leathery, and oaky on the finish. Soothing, long dry finish. 
","The Glenlivet Cellar Collection, 1967, 46%"
910,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,87,50.0,"I enjoy Glenlivet whisky for its subtle elegance, floral notes, along with a delicious ""peaches & cream"" flavor. For this particular whisky, finishing some of the whisky in new French oak barrels adds depth, dried spice (vanilla, clove) and pleasing dryness to the Glenlivet profile. This whisky is more polished and refined than the 12 year old expression it replaces. 
","The Glenlivet French Oak Reserve 15 year old, 40%"
911,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,43.0,Single Malt Scotch,86,125.0,"Well-rounded and pleasingly sweet, with ripe strawberry, raspberry, tropical fruit, graham cracker, white chocolate, and anise, all on a bed of toffee.  Some charred oak on the finish.  This whisky has a gentle, soothing persona which I think most people will enjoy (me included).
","Gordon & MacPhail ('Smith's Glenlivet'), 21 year old, 43%"
912,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,48.0,Single Malt Scotch,85,410.0,"A quintet of releases showing examples of The Glenlivet from five decades, issued to support The Glenlivet Generations 70 year old bottling. All are available individually or in a limited edition set (50 only) for £2,850; these bottlings are not currently available in the U.S.

This is from a first fill American oak hoggie, and the extra time in cask has given it a classic mature Glenlivet character: a rich, complex mix of cooked apple, pine, and citrus, cut with rose petal. The fruitiness has moved from pear into baked apricot. Water adds an almond note. The scented notes have been retained (especially on the finish), but have deepened into sweet spice. The oak gives light grip. Have with chilled water on the side. £250 ","Gordon & MacPhail Private Collection: The Glenlivet Decades 1980, 48.5%"
913,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,85,33.0,"As with the ‘Fiddich (reviewed in this issue), here’s a malt where an improved wood policy has brought a dram to life and added complexity. The Glenlivet has always been about lightness, but the trick is to have sufficient solid base to allow its flower to blossom, so as well as lily, orchid, and pineapple, there’s a thick creaminess that gently beds all of these flighty flavors down. With water, there’s mandarin and rose petal, and a sneeze of white pepper. Simply lovely. Value Pick","The Glenlivet 12 year old, 40%"
914,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,56.0,Single Malt Scotch,84,100.0,"I have a soft spot for the Braes: not only a forgotten part of Speyside, but the only distillery whose roof I’ve stood on. Anyway, here you have yeastiness and a smell like just-baked, sugar-topped apple pie, the fruit cracking through warm pastry. Sweet, direct, and slightly nervy, Braes is never going to be a heavy hitter, but this is the ideal dram to conjure up fading memories of summer.","Cadenhead’s (distilled at Braes of Glenlivet) 16 year old, 56.9%"
915,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,46.0,Single Malt Scotch,83,100.0,"Its deep amber/ruby color suggests a lot of sherry, and one whiff confirms. The whisky is rich and sappy in texture, with lush notes of ripe sherry fruit balanced by dry, mature spicy oak. There’s a pleasant soothing texture to the whisky too, but I do struggle to find the subtle complexities which make some bottlings of Glenlivet so special. There’s just so much oak and sherry dominating. At its best after dinner or with a cigar. 
","Cask & Thistle (distilled at Glenlivet), 30 year old, 1973 Vintage, 46%"
916,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,54.0,Single Malt Scotch,83,156.0,"A quintet of releases showing examples of The Glenlivet from five decades, issued to support The Glenlivet Generations 70 year old bottling. All are available individually or in a limited edition set (50 only) for £2,850; these bottlings are not currently available in the U.S.

The youngest of the quintet has been aged in refill sherry hogsheads, but the coconut that immediately assails the nostrils suggests they were made from American oak. Alongside this is the distillery’s signature pineapple note which sits under a scented, floral lift. Water adds a further layer of ripe pear. The palate is equally heightened with a powdery feel. It’s pretty discreet and I’d be cautious with any dilution. The finish is a mix of night-scented stocks, custard, and green apple. £95 ","Gordon & MacPhail Private Collection: The Glenlivet Decades 1991, 54.4%"
917,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,83,700.0,"Bottling of a large package of 12 butts and 30 hoggies dating from 1972. The nose is slightly closed initially, but shows good mature distillery character: old apple, potpourri, more raspberry, and furniture polish. The palate is a little dry, with humidor and light chocolate, but needs water to bring out the fruit-sugar sweetness. It’s good, but that low bottling strength has sapped it of the energy which is vital for old whiskies. (U.S. only) ","Kirkland Signature (distilled at Glenlivet) 40 year old, 40%"
918,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,61.0,Single Malt Scotch,83,89.0,"The aim here was to recreate the style of malt made by George Smith, but rather than running peated malt, Chivas Bros. has aged the spirit in Islay casks (not what George would have done). On the upside, this is a classic Nadurra: estery fruits with pineapple to the fore, freesia, pear, and fresh apple, the smoke giving subtle gun-flint notes to the palate. I like it as a dram, but it’s wimped out of what was intended. Marked accordingly.","Glenlivet Nadurra Islay Cask, 61.5%"
919,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,48.0,Single Malt Scotch,82,84.0,"I’m a fan of the original Nadurra’s freshness, which maximizes Glenlivet’s apple blossom and pineapple perfume. This pleasantly funky new brother has been matured wholly in oloroso, which adds (very) sweet sherry, nougat, blackcurrant, grilled pear, and malt. While the palate starts well, with mixed red and black fruits (and a little grapefruit), the sherry adds thickness from back palate on and the distillery slides away. Pleasant, but a tale of two halves. (Travel Retail exclusive) £50 ","The Glenlivet Nadurra Oloroso, 48%"
920,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,40.0,Single Malt Scotch,82,44.0,"This new NAS might surprise those who recall the Chivas Bros. “Age Matters” campaign, but that’s whisky for you. The initial impression is of a fresh maltiness, sweet hay, and fresh porridge oats, then comes sawn oak, but it opens into pineapple, becoming more obviously Glenlivet. The palate is pretty and light, but seems a bit hollow in the middle, making the whole package slightly insubstantial. Water enhances and sweetens the nose, but deepens that mid-palate hole. £30","The Glenlivet Founder’s Reserve, 40%"
921,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,55.0,Single Malt Scotch,81,238.0,"A limited edition—there are only 630 bottles of this—for those who are “Glenlivet Guardians.” A sherry refill, it’s a gentle expression that has typical Glenlivet floral elements that are more lifted than usual: elderflower cordial, jasmine, and night-scented stocks. A subtle spiciness emerges with a drop of water. This general smoothness continues on the palate with ginger in syrup and an enlivening citric note on the finish. ","The Glenlivet Guardians Single Cask 18 year old, 55.7%"
922,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,48.0,Single Malt Scotch,80,160.0,"Think of sponge fingers soaked in cream and you’re not far off the initial aroma. Add in light macadamia-like nuttiness, a drift of mint, and Glenlivet’s signature apple — core, not green. As it opens, it becomes woodier, like a brush pile. The palate has sweet, pure, pear-like fruit that initially keeps the oak in balance. It seems to need water, but when it’s added the oak takes over. Good, but a little tired. £102","Adelphi (distilled at The Glenlivet) 1978 34 year old, 48.8%"
923,48,Glenlivet,2,3,1,0,0,2,2,2,1,2,2,3,AB37 9DB,319560,828780,50.0,Single Malt Scotch,79,820.0,"A quintet of releases showing examples of The Glenlivet from five decades, issued to support The Glenlivet Generations 70 year old bottling. All are available individually or in a limited edition set (50 only) for £2,850; these bottlings are not currently available in the U.S.

The nose immediately betrays the fact that this has been matured in a first-fill sherry hogshead. It’s akin to an artisan’s workshop, all leather oil and strange resins. There’s an intriguing hint of curry spices and truffle, but all in all this is about density, black fruits (damson), allspice, and clove. The cask is in charge. The palate has more tannin than you perhaps want — powerful and grippy with lots of nut and tea-like tannins; too grippy for me. £500 ","Gordon & MacPhail Private Collection: The Glenlivet Decades 1974, 50.1%"
924,49,Glenlossie,1,2,1,0,0,1,2,0,1,2,2,2,IV30 3SS,322640,861040,46.0,Single Malt Scotch,82,90.0,"Firm on the palate and quite mature. Good balance with malty-toffee notes accented by dried oak spices. Additional notes of roasted nuts, tobacco, Earl Grey tea, sandalwood, and a hint of peat and bacon fat. (260 bottles produced.) 
","Gordon & MacPhail (distilled at Glenlossie), 27 year old, 1978 vintage, cask #1815"
925,49,Glenlossie,1,2,1,0,0,1,2,0,1,2,2,2,IV30 3SS,322640,861040,46.0,Single Malt Scotch,82,150.0,"Style: Speyside single malt scotch Color: Bright gold Aroma: Fresh cut grass. Damp grist. Vanilla, marshmallow, and banana. Palate: Sweet malt initially, then quickly becoming dry, oaky, grassy, and spicy. Big, long, dry, spicy finish. 
","Murray McDavid (distilled at Glenlossie) 1975, 46%"
926,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,52.0,Single Malt Scotch,94,100.0,"The first bottling of Astar was released in 2008. The 2017 release was matured in casks made of oak from Missouri’s Ozark Mountains. The nose is floral, with rosehips, orange blossom, and milk chocolate-coated Turkish delight. Honey and citrus notes follow. Voluptuous on the palate; sweet, even sugary fresh fruit notes, plus vanilla, cinnamon, and cloves. Drying from coconut to plain chocolate in the lengthy finish. Extremely accomplished. (Individual reviewer rating: 93)","Glenmorangie Astar 2017, 52.5%"
927,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,43.0,Single Malt Scotch,93,45.0,"Fresh, vibrant, and beautifully complex. A clean, malty foundation accentuated by bright complex fruit, delicate spice, dried flowers, and gentle honeyed vanilla notes that linger on the palate. This is a wonderful whisky which is very versatile, but I can only imagine what it would taste like at 46% and unchill-filtered like the wood finish expressions.
","Glenmorangie Original, 10 year old, 43%"
928,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,57.0,Single Malt Scotch,93,85.0,"Astar’s flavor profile is similar to Glenmorangie 10 year old in many respects, showing a superb balance of sweetness, fruit, and spice. It’s not as subtle as the 10 year old expression, but it is creamier, richer, and fleshier, with loads of honeyed vanilla, coconut cream pie, toasted almond, vibrant spice (cinnamon, mint), and a basketful of citrus and summer fruits. The fact that it is bottled at 100 British Proof (57.1% abv) just accentuates every flavor and helps to make this whisky quite invigorating. Imagine Glenmorangie 10 year old with a shot of testosterone. I don’t rate very many ten year old (or younger ) whiskies over 90. This whisky has certainly earned it. 
","Glenmorangie Astar, 57.1%"
929,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,56.0,Single Malt Scotch,93,2850.0,"Glenmorangie Pride employs the use of Sauternes barriques to give a 10 year period of secondary maturation to a batch of spirit distilled in 1981. The result is a whisky with an intense, pungent, earthy nose; very complex, with polished old furniture notes, spices, oak tannins, and licorice. The palate is ‘full on’ for a Glenmorangie; waxy, with sherbet, honey, and baked apple, then orange marmalade, sultana, and a hint of smoke in the lengthy finish. Available July 1, 2011. Price is approximate.  ","Glenmorangie Pride 1981, 56.7%"
930,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,43.0,Single Malt Scotch,92,300.0,"Amber color with shades of chestnut. Full, complex aromas of fruit (cherries, currants, berries), marzipan, Demerara sugar, roasted nuts, and molasses. Full in body, with flavors that deliver what its aroma promised. Satisfying finish. 
","Glenmorangie, Cote de Nuits Finish, 1975, 43%"
931,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,43.0,Single Malt Scotch,92,615.0,"The first release in Glenmorangie’s new Vintage Collection, named Bond House No.1 after the 19th century warehouse that became the distillery’s new stillhouse in 1990. Matured in a mix of bourbon and sherry casks. Mandarins, honey, and vanilla on the floral nose. Very smooth on the palate, with malt, vanilla, more honey, and milk chocolate orange. Attractive soft oak notes and gentle herbal spice in the medium to long finish.","Glenmorangie Grand Vintage Malt 1990, 43%"
932,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,43.0,Single Malt Scotch,91,875.0,"Quite deep for a Glenmorangie, but still surprisingly balanced. Glenmorangie is a lighter-style spirit and, in the past, some of the older vintage expressions were heavy-handed on the wood. The oak aging is obvious on the nose, but this whisky manages to walk the thin line between enjoying the maturity and depth of an older whisky without too much oak influence.
","Glenmorangie, 25 year old, 43%"
933,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,46.0,Single Malt Scotch,91,100.0,"The 8th Private Edition release. This one is finished in sun-baked casks which previously contained Malmsey Madeira. A predominantly sweet and fruity whisky, with caramel, honeyed almonds, peaches in syrup, and orange scone. Soft, soothing finish. Delicious!","Glenmorangie Bacalta, 46%"
934,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,46.0,Single Malt Scotch,90,450.0,"Waves of fruit (apple pie, orange marmalade, sultana, ripe pineapple), accented with notes of dark chocolate, roasted nuts, and spice (cinnamon, vanilla, ginger, evergreen), particularly on the finish. (In the past, I’ve thought that a couple of these limited edition Glemorangie wood finishes were a little overdone with the finishing, but not this one). 
","Glenmorangie Margaux Cask Finish, 18 year old, 1987 Vintage, 46%"
935,50,Glenmorangie,2,2,1,1,0,1,2,0,2,1,2,2,IV19 1PZ,276750,883450,46.0,Single Malt Scotch,90,300.0,"Style: Highland single malt scotch Color: Golden honey Aroma: Lush and mouthwatering. Notes of honey, peaches in syrup, golden raisins, coconut, vanilla, and background resinous oak. Palate: Creamy and velvety in texture. Honey and fruit up front, with some oak notes, wood resins and vanilla mid-palate, becoming sweet again with a soothing finish. 
","Glenmorangie 1981 Sauternes, Wood Finish, 46%"
